"Title","video_url","Published_date","Views"
"Powerful Gratitude Affirmation Video – This Will Make You Feel Reborn","https://www.youtube.com/watch?v=iK1UEU5-k34","2018-09-02",9718
"Why People Like Getting Uncomfortably High - Drugs, Alcohol, & Escaping The Self","https://www.youtube.com/watch?v=u4abnPhZcUI","2018-08-26",23440
"The Riskiest Thing In Life","https://www.youtube.com/watch?v=97y7D32sDo4","2018-08-19",61301
"Finding Motivation In The Morning – Watch This In The Morning & Start Your Day With Positivity","https://www.youtube.com/watch?v=HLsvUlBxzbQ","2018-08-08",6886
"Life As A Game - Thinking Like This Changes Everything","https://www.youtube.com/watch?v=mCjKX1rsN6k","2018-07-29",85475
"Why Do We Feel Insecure? - Dealing With Insecurity","https://www.youtube.com/watch?v=7S7P4H2rMEc","2018-07-18",18234
"What Pets Teach Us About Life - Why Humans Like Having Pets","https://www.youtube.com/watch?v=B-FGbGolYJ8","2018-07-08",36199
"3 Minute Guided Nighttime Meditation  – Letting Go Of The Day","https://www.youtube.com/watch?v=hCyVDfnb7h0","2018-06-27",28827
"Why We Love Making Things - The Creative Urge","https://www.youtube.com/watch?v=JMQLHb-Tabk","2018-06-17",6608
"Taking Life Seriously, But Not Too Much - Finding The Balance Of Life","https://www.youtube.com/watch?v=hLX8LBZNirk","2018-06-07",8389
"How To Become Smarter - The Art Of Open-Mindedness","https://www.youtube.com/watch?v=VTzAKzJr7jk","2018-05-29",14402
"Stop Worrying About The Past - How Time Saves From Us From Our Problems","https://www.youtube.com/watch?v=HMIzs74r8ts","2018-05-16",11071
"Why You Might Not Be Ready For A Relationship - The Importance Of Self-Love","https://www.youtube.com/watch?v=VPe6JlIZSQ0","2018-05-06",15631
"A Reason To Feel Good","https://www.youtube.com/watch?v=18VIsgnOfWQ","2018-04-19",5464
"The Beauty Of Death - How To Think About Your Mortality","https://www.youtube.com/watch?v=G-7UTD9gWok","2018-04-08",45475
"Why We Feel Confused & Overwhelmed","https://www.youtube.com/watch?v=QmOiDnM4SH4","2018-03-29",16538
"Do We Have Free Will? Or Is Everything Just Chance?","https://www.youtube.com/watch?v=kieQKXmBZV4","2018-03-20",10379
"If Life Was A Simulation, How Would You Want To Live?","https://www.youtube.com/watch?v=NbybnK9lssw","2018-03-08",15146
"What Is Real? And Can We Ever Know For Sure?","https://www.youtube.com/watch?v=HuTqAYMJJsg","2018-02-26",7434
"Alive","https://www.youtube.com/watch?v=ZJxJPtwLiqE","2018-02-15",16992
"Life & Death - How To Deal With The Thought Of Dying","https://www.youtube.com/watch?v=3ytNPuDZodo","2018-02-06",19738
"What We All Want To Be When We Grow Up - A Lesson From Our Younger Self","https://www.youtube.com/watch?v=J2U_cx2Qa1A","2018-01-25",3172
"What Does It Mean To Be An Alpha Male? - How The Role Of Alpha Has Changed Over Time","https://www.youtube.com/watch?v=LiqjtrxzvB8","2018-01-15",7637
"The Purpose Of Life - How Humans Create Meaning Out Of Meaninglessness","https://www.youtube.com/watch?v=HUqh1yIxozQ","2018-01-03",16572
"What Is Nostalgia & Why Is It So Important?","https://www.youtube.com/watch?v=7bkgWwRXkgk","2017-12-20",30157
"How To Outsmart Fear & Control Your Emotions","https://www.youtube.com/watch?v=NzZQ9Alapzo","2017-12-14",19150
"The Art Of Being Wrong - How To Be Humble","https://www.youtube.com/watch?v=SNumk6OGQxc","2017-12-07",17201
"Experiences Vs. Things  - A Reminder Of What's Important In Life","https://www.youtube.com/watch?v=RZuWgiDhiQE","2017-11-26",40226
"Why It Feels Like Things Happen For A Reason","https://www.youtube.com/watch?v=2EM5DFlpNqI","2017-11-15",25529
"How To Feel High Without Drugs - A Perspective Shift","https://www.youtube.com/watch?v=Y-ZE-IVAuII","2017-11-07",34472
"Do Opposites Really Attract? - How To Choose The Right Partner","https://www.youtube.com/watch?v=gDeH8J_1BqA","2017-10-31",6529
"How To Come Up With Good Ideas - The Art Of Critical Thinking","https://www.youtube.com/watch?v=7BkJ0cDHDRc","2017-10-22",6338
"Why This Moment Does Not Exist - The Secret To Living In The Moment","https://www.youtube.com/watch?v=8CMXjoa2geI","2017-10-15",17002
"Higher Consciousness - What Does It Mean To Be Human?","https://www.youtube.com/watch?v=ZY1tBhlM6m8","2017-10-08",8125
"The Power Of Empathy - How To Improve Your Social Skills","https://www.youtube.com/watch?v=jD5snzW-6fQ","2017-10-01",6289
"The Risk Of Friendships & Relationships - How Friends Change Who We Are","https://www.youtube.com/watch?v=dTgq2yfCpUA","2017-09-24",6839
"Why Only Some People Achieve Their Dreams - Finding Your Greatness","https://www.youtube.com/watch?v=21G_PIXz-tM","2017-09-17",20435
"The Pursuit Of Wonder","https://www.youtube.com/watch?v=h9sBGOFmtlc","2017-09-10",16073
"Why We Are All Afraid Of Change - Overcoming Fear & Resistance","https://www.youtube.com/watch?v=267cB6tNeUc","2017-09-03",66120
"Achieving Work-Life Balance - The Truth About Motivation & Success","https://www.youtube.com/watch?v=Pij7zlSxHv4","2017-08-27",8580
"How To Be Selfish","https://www.youtube.com/watch?v=OK9SU_OLwDY","2017-08-20",7382
"Dealing With Perfectionism - Why Humans Can Never Achieve Perfection","https://www.youtube.com/watch?v=Ljp-JgrFWfI","2017-08-13",7328
"How To Deal With Loneliness Without Using Drugs","https://www.youtube.com/watch?v=qJ33NOaw1Bs","2017-08-06",8687
"The Secret To A Successful Longterm Relationship - Why Love Is So Hard","https://www.youtube.com/watch?v=DPZ-hja1LOE","2017-07-30",26532
"Can Talking Differently Change Your Life?","https://www.youtube.com/watch?v=TR5y_X2-Pvk","2017-07-23",6537
"How To Be Yourself In A World With 7 Billion People","https://www.youtube.com/watch?v=G6pEap9oDWs","2017-07-15",10558
